Date,USD Index,Interest Rate,Yield Spread
2019-05-03,97.5199966430664,2.39,0.21
2019-05-06,97.5199966430664,2.39,0.2
2019-05-07,97.62999725341795,2.39,0.17
2019-05-08,97.62000274658205,2.39,0.19
2019-05-09,97.37000274658205,2.39,0.19
2019-05-10,97.33000183105467,2.39,0.21
2019-05-13,97.31999969482422,2.39,0.22
2019-05-14,97.52999877929688,2.39,0.22
2019-05-15,97.56999969482422,2.39,0.21
2019-05-16,97.83999633789062,2.39,0.2
2019-05-17,98.0,2.39,0.19
2019-05-20,97.93000030517578,2.39,0.2
2019-05-21,98.05999755859376,2.39,0.17
2019-05-22,98.11000061035156,2.39,0.16
2019-05-23,97.8499984741211,2.39,0.19
2019-05-24,97.61000061035156,2.39,0.16
2019-05-28,97.95999908447266,2.39,0.14
2019-05-29,98.13999938964844,2.39,0.16
2019-05-30,98.13999938964844,2.39,0.16
2019-05-31,97.75,2.39,0.19
2019-06-03,97.13999938964844,2.39,0.25
2019-06-04,97.06999969482422,2.39,0.24
2019-06-05,97.37000274658205,2.39,0.29
2019-06-06,97.02999877929688,2.39,0.24
2019-06-07,96.61000061035156,2.39,0.24
2019-06-10,96.76000213623048,2.39,0.25
2019-06-11,96.69000244140624,2.39,0.22
2019-06-12,97.0,2.39,0.25
2019-06-13,97.01000213623048,2.39,0.27
2019-06-14,97.56999969482422,2.39,0.25
2019-06-17,97.55999755859376,2.39,0.23
2019-06-18,97.63999938964844,2.39,0.2
2019-06-19,97.12000274658205,2.39,0.29
2019-06-20,96.62999725341795,2.39,0.29
2019-06-21,96.22000122070312,2.39,0.3
2019-06-24,95.9800033569336,2.39,0.3
2019-06-25,96.16000366210938,2.39,0.29
2019-06-26,96.20999908447266,2.39,0.28
2019-06-27,96.19000244140624,2.39,0.27
2019-06-28,96.12999725341795,2.39,0.25
2019-07-01,96.83999633789062,2.4,0.25
2019-07-02,96.7300033569336,2.4,0.21
2019-07-03,96.7699966430664,2.4,0.19
2019-07-05,97.25,2.4,0.17
2019-07-08,97.37999725341795,2.4,0.17
2019-07-09,97.48999786376952,2.4,0.15
2019-07-10,97.0999984741211,2.4,0.25
2019-07-11,97.0500030517578,2.4,0.28
2019-07-12,96.80999755859376,2.4,0.28
2019-07-15,96.93000030517578,2.4,0.26
2019-07-16,97.4000015258789,2.4,0.26
2019-07-17,97.22000122070312,2.4,0.23
2019-07-18,96.79000091552734,2.4,0.27
2019-07-19,97.1500015258789,2.4,0.25
2019-07-22,97.26000213623048,2.4,0.25
2019-07-23,97.70999908447266,2.4,0.25
2019-07-24,97.7300033569336,2.4,0.22
2019-07-25,97.81999969482422,2.4,0.22
2019-07-26,98.01000213623048,2.4,0.22
2019-07-29,98.04000091552734,2.4,0.21
2019-07-30,98.0500030517578,2.4,0.21
2019-07-31,98.5199966430664,2.4,0.13
2019-08-01,98.38999938964844,2.13,0.17
2019-08-02,98.0999984741211,2.13,0.14
2019-08-05,97.5,2.13,0.16
2019-08-06,97.62999725341795,2.13,0.13
2019-08-07,97.54000091552734,2.13,0.12
2019-08-08,97.62000274658205,2.13,0.1
2019-08-09,97.48999786376952,2.13,0.11
2019-08-12,97.37999725341795,2.13,0.07
2019-08-13,97.80999755859376,2.13,0.02
2019-08-14,97.98999786376952,2.13,0.01
2019-08-15,98.13999938964844,2.13,0.04
2019-08-16,98.13999938964844,2.13,0.07
2019-08-19,98.3499984741211,2.13,0.07
2019-08-20,98.19000244140624,2.13,0.05
2019-08-21,98.3000030517578,2.13,0.03
2019-08-22,98.16999816894533,2.13,0.01
2019-08-23,97.63999938964844,2.13,0.01
2019-08-26,98.08000183105467,2.13,0.0
2019-08-27,98.0,2.13,-0.04
2019-08-28,98.20999908447266,2.13,-0.03
2019-08-29,98.51000213623048,2.13,-0.03
2019-08-30,98.91999816894533,2.13,0.0
2019-09-03,98.9499969482422,2.13,0.0
2019-09-04,98.4499969482422,2.13,0.04
2019-09-05,98.41000366210938,2.13,0.02
2019-09-06,98.38999938964844,2.13,0.02
2019-09-09,98.27999877929688,2.13,0.05
2019-09-10,98.33000183105467,2.13,0.05
2019-09-11,98.6500015258789,2.13,0.07
2019-09-12,98.30999755859376,2.13,0.07
2019-09-13,98.26000213623048,2.13,0.11
2019-09-16,98.6500015258789,2.13,0.1
2019-09-17,98.26000213623048,2.13,0.09
2019-09-18,98.5999984741211,2.13,0.03
2019-09-19,98.2699966430664,2.13,0.05
2019-09-20,98.51000213623048,2.13,0.05
2019-09-23,98.5999984741211,2.13,0.04
2019-09-24,98.33999633789062,2.13,0.04
2019-09-25,99.04000091552734,2.13,0.05
2019-09-26,99.20999908447266,2.13,0.04
2019-09-27,99.11000061035156,2.13,0.06
2019-09-30,99.37999725341795,2.13,0.05
2019-10-01,99.12999725341795,1.83,0.09
2019-10-02,99.04000091552734,1.83,0.12
2019-10-03,98.86000061035156,1.83,0.15
2019-10-04,98.80999755859376,1.83,0.12
2019-10-07,98.98999786376952,1.83,0.1
2019-10-08,99.13999938964844,1.83,0.12
2019-10-09,99.12000274658205,1.83,0.12
2019-10-10,98.70999908447266,1.83,0.14
2019-10-11,98.3000030517578,1.83,0.13
2019-10-14,98.4499969482422,1.83,0.13
2019-10-15,98.29000091552734,1.83,0.16
2019-10-16,98.01000213623048,1.83,0.17
2019-10-17,97.61000061035156,1.83,0.16
2019-10-18,97.27999877929688,1.83,0.18
2019-10-21,97.33000183105467,1.83,0.18
2019-10-22,97.52999877929688,1.83,0.18
2019-10-23,97.47000122070312,1.83,0.19
2019-10-24,97.62999725341795,1.83,0.19
2019-10-25,97.83000183105467,1.83,0.17
2019-10-28,97.76000213623048,1.83,0.21
2019-10-29,97.69000244140624,1.83,0.2
2019-10-30,97.6500015258789,1.83,0.17
2019-10-31,97.3499984741211,1.83,0.17
2019-11-01,97.23999786376952,1.55,0.17
2019-11-04,97.51000213623048,1.55,0.19
2019-11-05,97.9800033569336,1.55,0.23
2019-11-06,97.9499969482422,1.55,0.2
2019-11-07,98.13999938964844,1.55,0.24
2019-11-08,98.3499984741211,1.55,0.26
2019-11-11,98.1999969482422,1.55,0.26
2019-11-12,98.30999755859376,1.55,0.26
2019-11-13,98.37000274658205,1.55,0.25
2019-11-14,98.16000366210938,1.55,0.24
2019-11-15,98.0,1.55,0.23
2019-11-18,97.79000091552734,1.55,0.21
2019-11-19,97.86000061035156,1.55,0.19
2019-11-20,97.93000030517578,1.55,0.17
2019-11-21,97.98999786376952,1.55,0.17
2019-11-22,98.2699966430664,1.55,0.16
2019-11-25,98.31999969482422,1.55,0.15
2019-11-26,98.25,1.55,0.16
2019-11-27,98.41000366210938,1.55,0.14
2019-11-29,98.2699966430664,1.55,0.17
2019-12-02,97.86000061035156,1.55,0.22
2019-12-03,97.73999786376952,1.55,0.19
2019-12-04,97.6500015258789,1.55,0.19
2019-12-05,97.41000366210938,1.55,0.22
2019-12-06,97.6999969482422,1.55,0.23
2019-12-09,97.63999938964844,1.55,0.2
2019-12-10,97.41000366210938,1.55,0.2
2019-12-11,97.16000366210938,1.55,0.18
2019-12-12,97.4000015258789,1.55,0.24
2019-12-13,97.16999816894533,1.55,0.21
2019-12-16,97.06999969482422,1.55,0.24
2019-12-17,97.20999908447266,1.55,0.26
2019-12-18,97.41000366210938,1.55,0.29
2019-12-19,97.41999816894533,1.55,0.3
2019-12-20,97.70999908447266,1.55,0.29
2019-12-23,97.66000366210938,1.55,0.29
2019-12-24,97.6500015258789,1.55,0.28
2019-12-26,97.58999633789062,1.55,0.26
2019-12-27,96.91999816894533,1.55,0.29
2019-12-30,96.73999786376952,1.55,0.32
2019-12-31,96.38999938964844,1.55,0.34
2020-01-02,96.8499984741211,1.55,0.3
2020-01-03,96.83999633789062,1.55,0.27
2020-01-06,96.66999816894533,1.55,0.27
2020-01-07,96.9800033569336,1.55,0.29
2020-01-08,97.3000030517578,1.55,0.29
2020-01-09,97.4499969482422,1.55,0.27
2020-01-10,97.36000061035156,1.55,0.27
2020-01-13,97.3499984741211,1.55,0.27
2020-01-14,97.37000274658205,1.55,0.24
2020-01-15,97.2300033569336,1.55,0.23
2020-01-16,97.31999969482422,1.55,0.23
2020-01-17,97.61000061035156,1.55,0.26
2020-01-21,97.52999877929688,1.55,0.25
2020-01-22,97.52999877929688,1.55,0.24
2020-01-23,97.69000244140624,1.55,0.23
2020-01-24,97.8499984741211,1.55,0.21
2020-01-27,97.95999908447266,1.55,0.17
2020-01-28,98.0199966430664,1.55,0.2
2020-01-29,97.98999786376952,1.55,0.18
2020-01-30,97.87000274658205,1.55,0.16
2020-01-31,97.38999938964844,1.55,0.18
2020-02-03,97.8000030517578,1.55,0.18
2020-02-04,97.95999908447266,1.55,0.2
2020-02-05,98.2699966430664,1.55,0.22
2020-02-06,98.5,1.55,0.21
2020-02-07,98.68000030517578,1.55,0.18
2020-02-10,98.83000183105467,1.55,0.19
2020-02-11,98.72000122070312,1.55,0.18
2020-02-12,99.0500030517578,1.55,0.18
2020-02-13,99.06999969482422,1.55,0.17
2020-02-14,99.12000274658205,1.55,0.17
2020-02-18,99.45999908447266,1.55,0.14
2020-02-19,99.5999984741211,1.55,0.14
2020-02-20,99.87000274658205,1.55,0.13
2020-02-21,99.26000213623048,1.55,0.12
2020-02-24,99.29000091552734,1.55,0.12
2020-02-25,98.97000122070312,1.55,0.13
2020-02-26,99.0,1.55,0.17
2020-02-27,98.44000244140624,1.55,0.19
2020-02-28,98.12999725341795,1.55,0.27
2020-03-02,97.36000061035156,1.55,0.26
2020-03-03,97.1500015258789,1.55,0.31
2020-03-04,97.33999633789062,1.55,0.35
2020-03-05,96.81999969482422,1.55,0.33
2020-03-06,95.9499969482422,1.55,0.25
2020-03-09,94.9000015258789,1.55,0.16
2020-03-10,96.41000366210938,1.55,0.26
2020-03-11,96.51000213623048,1.55,0.32
2020-03-12,97.47000122070312,1.55,0.38
2020-03-13,98.75,1.55,0.45
2020-03-16,98.08999633789062,1.55,0.37
2020-03-17,99.58000183105467,1.55,0.55
2020-03-18,101.16000366210938,1.55,0.64
2020-03-19,102.76000213623048,1.55,0.68
2020-03-20,102.81999969482422,1.55,0.55
2020-03-23,102.48999786376952,1.55,0.48
2020-03-24,101.73999786376952,1.55,0.46
2020-03-25,101.0500030517578,1.55,0.54
2020-03-26,99.41999816894533,1.55,0.53
2020-03-27,98.37000274658205,1.55,0.47
2020-03-30,99.18000030517578,1.55,0.47
2020-03-31,99.0500030517578,1.55,0.47
2020-04-01,99.66999816894533,0.05,0.39
2020-04-02,100.18000030517578,0.05,0.4
2020-04-03,100.58000183105467,0.05,0.39
2020-04-06,100.69000244140624,0.05,0.4
2020-04-07,99.9800033569336,0.05,0.47
2020-04-08,100.12000274658205,0.05,0.5
2020-04-09,99.5199966430664,0.05,0.5
2020-04-13,99.3499984741211,0.05,0.51
2020-04-14,98.88999938964844,0.05,0.53
2020-04-15,99.45999908447266,0.05,0.43
2020-04-16,100.02999877929688,0.05,0.41
2020-04-17,99.77999877929688,0.05,0.45
2020-04-20,99.95999908447266,0.05,0.43
2020-04-21,100.26000213623048,0.05,0.38
2020-04-22,100.38999938964844,0.05,0.41
2020-04-23,100.43000030517578,0.05,0.39
2020-04-24,100.37999725341795,0.05,0.38
2020-04-27,100.04000091552734,0.05,0.43
2020-04-28,99.87000274658205,0.05,0.42
2020-04-29,99.56999969482422,0.05,0.43
2020-04-30,99.0199966430664,0.05,0.44
2020-05-01,98.8000030517578,0.05,0.44
2020-05-04,99.4800033569336,0.05,0.45
2020-05-05,99.70999908447266,0.05,0.47
2020-05-06,100.08999633789062,0.05,0.55
2020-05-07,99.88999938964844,0.05,0.5
2020-05-08,99.7300033569336,0.05,0.53
2020-05-11,100.23999786376952,0.05,0.56
2020-05-12,99.93000030517578,0.05,0.52
2020-05-13,100.23999786376952,0.05,0.48
2020-05-14,100.47000122070312,0.05,0.47
2020-05-15,100.4000015258789,0.05,0.48
2020-05-18,99.66999816894533,0.05,0.55
2020-05-19,99.37000274658205,0.05,0.53
2020-05-20,99.12000274658205,0.05,0.52
2020-05-21,99.37000274658205,0.05,0.51
2020-05-22,99.86000061035156,0.05,0.49
2020-05-26,98.91000366210938,0.05,0.51
2020-05-27,99.05999755859376,0.05,0.49
2020-05-28,98.37999725341795,0.05,0.53
2020-05-29,98.33999633789062,0.05,0.49
2020-06-01,97.83000183105467,0.08,0.52
2020-06-02,97.66999816894533,0.08,0.51
2020-06-03,97.27999877929688,0.08,0.58
2020-06-04,96.68000030517578,0.08,0.63
2020-06-05,96.94000244140624,0.08,0.69
2020-06-08,96.62000274658205,0.08,0.66
2020-06-09,96.31999969482422,0.08,0.64
2020-06-10,95.95999908447266,0.08,0.58
2020-06-11,96.7300033569336,0.08,0.47
2020-06-12,97.31999969482422,0.08,0.52
2020-06-15,96.68000030517578,0.08,0.52
2020-06-16,96.95999908447266,0.08,0.54
2020-06-17,97.16000366210938,0.08,0.55
2020-06-18,97.41999816894533,0.08,0.52
2020-06-19,97.62000274658205,0.08,0.51
2020-06-22,97.04000091552734,0.08,0.52
2020-06-23,96.69000244140624,0.08,0.54
2020-06-24,97.1500015258789,0.08,0.5
2020-06-25,97.43000030517578,0.08,0.51
2020-06-26,97.5,0.08,0.47
2020-06-29,97.54000091552734,0.08,0.48
2020-06-30,97.38999938964844,0.08,0.5
2020-07-01,97.1999969482422,0.09,0.52
2020-07-02,97.31999969482422,0.09,0.52
2020-07-06,96.79000091552734,0.09,0.53
2020-07-07,96.87999725341795,0.09,0.49
2020-07-08,96.43000030517578,0.09,0.51
2020-07-09,96.6999969482422,0.09,0.46
2020-07-10,96.6500015258789,0.09,0.49
2020-07-13,96.45999908447266,0.09,0.48
2020-07-14,96.26000213623048,0.09,0.49
2020-07-15,96.08000183105467,0.09,0.48
2020-07-16,96.3499984741211,0.09,0.46
2020-07-17,95.94000244140624,0.09,0.5
2020-07-20,95.83000183105467,0.09,0.46
2020-07-21,95.12000274658205,0.09,0.47
2020-07-22,94.97000122070312,0.09,0.46
2020-07-23,94.69000244140624,0.09,0.43
2020-07-24,94.44000244140624,0.09,0.45
2020-07-27,93.66999816894533,0.09,0.47
2020-07-28,93.76000213623048,0.09,0.45
2020-07-29,93.26000213623048,0.09,0.46
2020-07-30,93.0199966430664,0.09,0.44
2020-07-31,93.48999786376952,0.09,0.44
2020-08-03,93.5,0.09,0.45
2020-08-04,93.37999725341795,0.09,0.41
2020-08-05,92.83000183105467,0.09,0.44
2020-08-06,92.79000091552734,0.09,0.44
2020-08-07,93.44000244140624,0.09,0.44
2020-08-10,93.58000183105467,0.09,0.45
2020-08-11,93.62999725341795,0.09,0.48
2020-08-12,93.44000244140624,0.09,0.53
2020-08-13,93.33999633789062,0.09,0.55
2020-08-14,93.0999984741211,0.09,0.57
2020-08-17,92.8499984741211,0.09,0.55
2020-08-18,92.2699966430664,0.09,0.53
2020-08-19,92.88999938964844,0.09,0.54
2020-08-20,92.79000091552734,0.09,0.52
2020-08-21,93.25,0.09,0.48
2020-08-24,93.3000030517578,0.09,0.51
2020-08-25,93.0199966430664,0.09,0.54
2020-08-26,93.01000213623048,0.09,0.53
2020-08-27,93.01000213623048,0.09,0.58
2020-08-28,92.37000274658205,0.09,0.6
2020-08-31,92.13999938964844,0.09,0.58
2020-09-01,92.33999633789062,0.09,0.55
2020-09-02,92.8499984741211,0.09,0.52
2020-09-03,92.73999786376952,0.09,0.5
2020-09-04,92.72000122070312,0.09,0.58
2020-09-08,93.4800033569336,0.09,0.55
2020-09-09,93.26000213623048,0.09,0.57
2020-09-10,93.33999633789062,0.09,0.54
2020-09-11,93.33000183105467,0.09,0.54
2020-09-14,93.06999969482422,0.09,0.54
2020-09-15,93.0500030517578,0.09,0.54
2020-09-16,93.20999908447266,0.09,0.55
2020-09-17,92.97000122070312,0.09,0.56
2020-09-18,92.93000030517578,0.09,0.56
2020-09-21,93.54000091552734,0.09,0.54
2020-09-22,93.98999786376952,0.09,0.55
2020-09-23,94.38999938964844,0.09,0.54
2020-09-24,94.3499984741211,0.09,0.53
2020-09-25,94.58000183105467,0.09,0.54
2020-09-28,94.26000213623048,0.09,0.53
2020-09-29,93.88999938964844,0.09,0.55
2020-09-30,93.88999938964844,0.09,0.56
2020-10-01,93.70999908447266,0.09,0.54
2020-10-02,93.83999633789062,0.09,0.57
2020-10-05,93.51000213623048,0.09,0.64
2020-10-06,93.83000183105467,0.09,0.62
2020-10-07,93.62999725341795,0.09,0.65
2020-10-08,93.61000061035156,0.09,0.65
2020-10-09,93.05999755859376,0.09,0.63
2020-10-12,93.06999969482422,0.09,0.63
2020-10-13,93.52999877929688,0.09,0.58
2020-10-14,93.37999725341795,0.09,0.59
2020-10-15,93.86000061035156,0.09,0.6
2020-10-16,93.68000030517578,0.09,0.62
2020-10-19,93.43000030517578,0.09,0.62
2020-10-20,93.06999969482422,0.09,0.67
2020-10-21,92.61000061035156,0.09,0.69
2020-10-22,92.9499969482422,0.09,0.71
2020-10-23,92.7699966430664,0.09,0.67
2020-10-26,93.0500030517578,0.09,0.65
2020-10-27,92.94000244140624,0.09,0.63
2020-10-28,93.41000366210938,0.09,0.63
2020-10-29,93.95999908447266,0.09,0.69
2020-10-30,94.04000091552734,0.09,0.74
2020-11-02,94.0500030517578,0.09,0.71
2020-11-03,93.5500030517578,0.09,0.73
2020-11-04,93.41000366210938,0.09,0.64
2020-11-05,92.52999877929688,0.09,0.65
2020-11-06,92.2300033569336,0.09,0.67
2020-11-09,92.7300033569336,0.09,0.79
2020-11-10,92.75,0.09,0.79
2020-11-11,93.04000091552734,0.09,0.79
2020-11-12,92.95999908447266,0.09,0.71
2020-11-13,92.76000213623048,0.09,0.72
2020-11-16,92.56999969482422,0.09,0.72
2020-11-17,92.41999816894533,0.09,0.69
2020-11-18,92.31999969482422,0.09,0.72
2020-11-19,92.29000091552734,0.09,0.68
2020-11-20,92.38999938964844,0.09,0.67
2020-11-23,92.51000213623048,0.09,0.7
2020-11-24,92.2300033569336,0.09,0.72
2020-11-25,91.98999786376952,0.09,0.71
2020-11-27,91.79000091552734,0.09,0.68
2020-11-30,91.87000274658205,0.09,0.68
2020-12-01,91.30999755859376,0.09,0.75
2020-12-02,91.12000274658205,0.09,0.79
2020-12-03,90.70999908447266,0.09,0.76
2020-12-04,90.6999969482422,0.09,0.81
2020-12-07,90.79000091552734,0.09,0.8
2020-12-08,90.97000122070312,0.09,0.78
2020-12-09,91.08999633789062,0.09,0.79
2020-12-10,90.79000091552734,0.09,0.78
2020-12-11,90.9800033569336,0.09,0.79
2020-12-14,90.70999908447266,0.09,0.77
2020-12-15,90.47000122070312,0.09,0.81
2020-12-16,90.4499969482422,0.09,0.79
2020-12-17,89.81999969482422,0.09,0.81
2020-12-18,90.0199966430664,0.09,0.82
2020-12-21,90.04000091552734,0.09,0.82
2020-12-22,90.6500015258789,0.09,0.8
2020-12-23,90.41000366210938,0.09,0.83
2020-12-24,90.33000183105467,0.09,0.81
2020-12-28,90.33999633789062,0.09,0.81
2020-12-29,90.01000213623047,0.09,0.82
2020-12-30,89.62999725341797,0.09,0.81
2020-12-31,89.94000244140625,0.09,0.8
2021-01-04,89.87999725341797,0.09,0.82
2021-01-05,89.44000244140625,0.09,0.83
2021-01-06,89.52999877929688,0.09,0.9
2021-01-07,89.83000183105469,0.09,0.94
2021-01-08,90.0999984741211,0.09,0.99
2021-01-11,90.54000091552734,0.09,1.01
2021-01-12,90.05000305175781,0.09,1.01
2021-01-13,90.31999969482422,0.09,0.96
2021-01-14,90.23999786376952,0.09,0.99
2021-01-15,90.77999877929688,0.09,0.98
2021-01-19,90.5,0.09,0.96
2021-01-20,90.47000122070312,0.09,0.97
2021-01-21,90.12999725341795,0.09,0.99
2021-01-22,90.23999786376952,0.09,0.97
2021-01-25,90.38999938964844,0.09,0.92
2021-01-26,90.16999816894533,0.09,0.94
2021-01-27,90.6500015258789,0.09,0.92
2021-01-28,90.45999908447266,0.09,0.95
2021-01-29,90.58000183105467,0.09,1.0
2021-02-01,91.0199966430664,0.08,0.98
2021-02-02,91.1999969482422,0.08,1.01
2021-02-03,91.12000274658205,0.08,1.04
2021-02-04,91.52999877929688,0.08,1.04
2021-02-05,91.04000091552734,0.08,1.1
2021-02-08,90.93000030517578,0.08,1.08
2021-02-09,90.44000244140624,0.08,1.07
2021-02-10,90.37000274658205,0.08,1.04
2021-02-11,90.41999816894533,0.08,1.05
2021-02-12,90.4800033569336,0.08,1.09
2021-02-16,90.51000213623048,0.08,1.17
2021-02-17,90.9499969482422,0.08,1.18
2021-02-18,90.58999633789062,0.08,1.18
2021-02-19,90.36000061035156,0.08,1.23
2021-02-22,90.01000213623047,0.08,1.26
2021-02-23,90.16999816894533,0.08,1.26
2021-02-24,90.18000030517578,0.08,1.26
2021-02-25,90.12999725341795,0.08,1.37
2021-02-26,90.93000030517578,0.08,1.3
2021-03-01,91.04000091552734,0.07,1.32
2021-03-02,90.79000091552734,0.07,1.29
2021-03-03,90.9499969482422,0.07,1.33
2021-03-04,91.62999725341795,0.07,1.4
2021-03-05,91.9800033569336,0.07,1.42
2021-03-08,92.30999755859376,0.07,1.42
2021-03-09,91.95999908447266,0.07,1.38
2021-03-10,91.79000091552734,0.07,1.37
2021-03-11,91.41999816894533,0.07,1.4
2021-03-12,91.68000030517578,0.07,1.5
2021-03-15,91.83000183105467,0.07,1.48
2021-03-16,91.87000274658205,0.07,1.47
2021-03-17,91.4000015258789,0.07,1.5
2021-03-18,91.8499984741211,0.07,1.55
2021-03-19,91.91999816894533,0.07,1.58
2021-03-22,91.8000030517578,0.07,1.54
2021-03-23,92.33999633789062,0.07,1.48
2021-03-24,92.52999877929688,0.07,1.48
2021-03-25,92.87999725341795,0.07,1.49
2021-03-26,92.7699966430664,0.07,1.53
2021-03-29,92.94000244140624,0.07,1.59
2021-03-30,93.3000030517578,0.07,1.57
2021-03-31,93.2300033569336,0.07,1.58
2021-04-01,92.93000030517578,0.07,1.52
2021-04-05,92.5999984741211,0.07,1.56
2021-04-06,92.33999633789062,0.07,1.51
2021-04-07,92.45999908447266,0.07,1.52
2021-04-08,92.05999755859376,0.07,1.5
2021-04-09,92.16000366210938,0.07,1.51
2021-04-12,92.13999938964844,0.07,1.51
2021-04-13,91.8499984741211,0.07,1.48
2021-04-14,91.69000244140624,0.07,1.48
2021-04-15,91.66999816894533,0.07,1.4
2021-04-16,91.55999755859376,0.07,1.43
2021-04-19,91.06999969482422,0.07,1.45
2021-04-20,91.23999786376952,0.07,1.43
2021-04-21,91.16000366210938,0.07,1.42
2021-04-22,91.33000183105467,0.07,1.41
2021-04-23,90.86000061035156,0.07,1.42
2021-04-26,90.80999755859376,0.07,1.4
2021-04-27,90.91000366210938,0.07,1.46
2021-04-28,90.61000061035156,0.07,1.46
2021-04-29,90.61000061035156,0.07,1.49
2021-04-30,91.27999877929688,0.07,1.49
2021-05-03,90.9499969482422,0.07,1.47
2021-05-04,91.29000091552734,0.07,1.45
2021-05-05,91.30999755859376,0.07,1.43
2021-05-06,90.9499969482422,0.07,1.42
2021-05-07,90.2300033569336,0.07,1.46
2021-05-10,90.20999908447266,0.07,1.47
2021-05-11,90.13999938964844,0.07,1.48
2021-05-12,90.70999908447266,0.07,1.53
2021-05-13,90.75,0.07,1.5
2021-05-14,90.31999969482422,0.07,1.47
2021-05-17,90.22000122070312,0.07,1.48
2021-05-18,89.75,0.07,1.48
2021-05-19,90.19000244140624,0.07,1.52
2021-05-20,89.80999755859375,0.07,1.48
2021-05-21,90.0199966430664,0.07,1.46
2021-05-24,89.83000183105469,0.07,1.46
2021-05-25,89.63999938964844,0.07,1.41
2021-05-26,90.04000091552734,0.07,1.44
2021-05-27,89.97000122070312,0.07,1.47
2021-05-28,90.02999877929688,0.07,1.44
2021-06-01,89.83000183105469,0.08,1.46
2021-06-02,89.9000015258789,0.08,1.46
2021-06-03,90.5,0.08,1.47
2021-06-04,90.13999938964844,0.08,1.42
2021-06-07,89.94999694824219,0.08,1.41
2021-06-08,90.08000183105467,0.08,1.39
2021-06-09,90.12000274658205,0.08,1.34
2021-06-10,90.08000183105467,0.08,1.31
2021-06-11,90.55999755859376,0.08,1.31
2021-06-14,90.5199966430664,0.08,1.35
2021-06-15,90.54000091552734,0.08,1.35
2021-06-16,91.12999725341795,0.08,1.36
2021-06-17,91.88999938964844,0.08,1.29
2021-06-18,92.2300033569336,0.08,1.19
2021-06-21,91.86000061035156,0.08,1.23
2021-06-22,91.7300033569336,0.08,1.23
2021-06-23,91.8000030517578,0.08,1.24
2021-06-24,91.81999969482422,0.08,1.23
2021-06-25,91.80999755859376,0.08,1.26
2021-06-28,91.87999725341795,0.08,1.24
2021-06-29,92.0500030517578,0.08,1.22
2021-06-30,92.44000244140624,0.08,1.2
2021-07-01,92.5999984741211,0.1,1.23
2021-07-02,92.2300033569336,0.1,1.2
2021-07-06,92.5500030517578,0.1,1.15
2021-07-07,92.63999938964844,0.1,1.11
2021-07-08,92.36000061035156,0.1,1.11
2021-07-09,92.12999725341795,0.1,1.14
2021-07-12,92.2300033569336,0.1,1.15
2021-07-13,92.75,0.1,1.16
2021-07-14,92.41000366210938,0.1,1.14
2021-07-15,92.62000274658205,0.1,1.08
2021-07-16,92.69000244140624,0.1,1.06
2021-07-19,92.88999938964844,0.1,0.98
2021-07-20,92.97000122070312,0.1,1.03
2021-07-21,92.75,0.1,1.08
2021-07-22,92.81999969482422,0.1,1.07
2021-07-23,92.91000366210938,0.1,1.08
2021-07-26,92.6500015258789,0.1,1.07
2021-07-27,92.43000030517578,0.1,1.05
2021-07-28,92.31999969482422,0.1,1.06
2021-07-29,91.86000061035156,0.1,1.08
2021-07-30,92.16999816894533,0.1,1.05
2021-08-02,92.0500030517578,0.1,1.03
2021-08-03,92.08000183105467,0.1,1.02
2021-08-04,92.2699966430664,0.1,1.02
2021-08-05,92.23999786376952,0.1,1.02
2021-08-06,92.8000030517578,0.1,1.1
2021-08-09,92.9499969482422,0.1,1.1
2021-08-10,93.05999755859376,0.1,1.12
2021-08-11,92.91000366210938,0.1,1.12
2021-08-12,93.04000091552734,0.1,1.13
2021-08-13,92.5199966430664,0.1,1.06
2021-08-16,92.62999725341795,0.1,1.05
2021-08-17,93.12999725341795,0.1,1.03
2021-08-18,93.13999938964844,0.1,1.04
2021-08-19,93.56999969482422,0.1,1.02
2021-08-20,93.5,0.1,1.03
2021-08-23,92.95999908447266,0.1,1.02
2021-08-24,92.88999938964844,0.1,1.05
2021-08-25,92.83000183105467,0.1,1.12
2021-08-26,93.05999755859376,0.1,1.09
2021-08-27,92.69000244140624,0.1,1.09
2021-08-30,92.6500015258789,0.1,1.09
2021-08-31,92.62999725341795,0.1,1.1
2021-09-01,92.4499969482422,0.08,1.11
2021-09-02,92.2300033569336,0.08,1.09
2021-09-03,92.04000091552734,0.08,1.12
2021-09-07,92.5199966430664,0.08,1.16
2021-09-08,92.6500015258789,0.08,1.13
2021-09-09,92.4800033569336,0.08,1.07
2021-09-10,92.58000183105467,0.08,1.12
2021-09-13,92.62000274658205,0.08,1.12
2021-09-14,92.6500015258789,0.08,1.07
2021-09-15,92.48999786376952,0.08,1.1
2021-09-16,92.86000061035156,0.08,1.11
2021-09-17,93.1999969482422,0.08,1.14
2021-09-20,93.23999786376952,0.08,1.08
2021-09-21,93.1999969482422,0.08,1.11
2021-09-22,93.45999908447266,0.08,1.07
2021-09-23,93.0999984741211,0.08,1.14
2021-09-24,93.33000183105467,0.08,1.18
2021-09-27,93.37999725341795,0.08,1.17
2021-09-28,93.7699966430664,0.08,1.23
2021-09-29,94.33999633789062,0.08,1.25
2021-09-30,94.25,0.08,1.24
2021-10-01,94.04000091552734,0.08,1.21
2021-10-04,93.80999755859376,0.08,1.22
